kernel,mode,nnr,ngmt,threads,rep,ms,inputs,lane,alloc
addusxx_g,BaO_nat002,64000,18643,72,2,0.335000,set1,flang-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,3,0.305000,set1,flang-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,4,0.302000,set1,flang-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,5,0.301000,set1,flang-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,6,0.394000,set1,flang-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,7,0.298000,set1,flang-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,8,0.556000,set1,flang-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,9,0.298000,set1,flang-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,10,0.300000,set1,flang-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,11,0.298000,set1,flang-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,12,0.297000,set1,flang-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,13,0.298000,set1,flang-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,14,0.301000,set1,flang-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,15,0.297000,set1,flang-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,16,0.310000,set1,flang-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,17,0.302000,set1,flang-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,18,0.301000,set1,flang-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,19,0.310000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,0,37.774000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,1,34.433000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,2,34.681000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,3,34.873000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,4,34.327000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,5,34.432000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,6,34.740000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,7,34.837000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,8,34.619000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,9,34.737000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,10,34.390000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,11,35.130000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,12,34.472000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,13,34.405000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,14,34.484000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,15,34.427000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,16,34.758000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,17,34.548000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,18,34.602000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,19,35.717000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,0,19.438000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,1,19.195000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,2,19.319000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,3,19.583000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,4,19.427000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,5,19.170000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,6,19.326000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,7,18.929000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,8,19.724000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,9,19.223000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,10,18.859000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,11,19.159000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,12,19.293000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,13,19.185000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,14,19.490000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,15,19.016000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,16,18.843000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,17,18.975000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,18,19.281000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,19,19.454000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,0,9.772000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,1,9.700000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,2,9.577000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,3,9.735000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,4,9.625000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,5,9.618000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,6,9.825000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,7,9.658000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,8,9.635000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,9,9.618000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,10,9.728000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,11,9.642000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,12,9.723000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,13,9.681000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,14,9.575000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,15,9.623000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,16,9.477000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,17,9.759000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,18,9.578000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,19,9.599000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,0,8.501000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,1,8.514000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,2,8.495000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,3,8.405000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,4,8.466000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,5,8.627000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,6,8.476000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,7,8.449000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,8,8.430000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,9,8.453000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,10,8.439000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,11,8.469000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,12,8.414000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,13,8.474000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,14,8.465000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,15,8.468000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,16,8.479000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,17,8.482000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,18,8.452000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,19,8.488000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,0,2.655000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,1,2.606000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,2,2.683000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,3,2.649000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,4,2.644000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,5,2.608000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,6,2.622000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,7,2.624000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,8,2.652000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,9,2.669000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,10,2.650000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,11,2.676000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,12,2.638000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,13,2.701000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,14,2.691000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,15,2.665000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,16,2.664000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,17,2.673000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,18,2.663000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,19,2.647000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,0,2.656000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,1,2.739000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,2,2.617000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,3,2.631000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,4,2.585000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,5,2.455000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,6,2.429000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,7,2.440000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,8,2.421000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,9,2.431000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,10,2.458000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,11,2.392000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,12,2.445000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,13,2.439000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,14,2.428000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,15,2.444000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,16,2.412000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,17,2.408000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,18,2.403000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,19,2.399000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,0,2.266000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,1,0.809000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,2,0.796000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,3,0.788000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,4,0.796000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,5,0.792000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,6,1.822000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,7,0.848000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,8,0.786000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,9,0.805000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,10,0.786000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,11,0.789000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,12,0.804000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,13,0.784000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,14,0.785000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,15,0.791000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,16,0.840000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,17,0.789000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,18,2.042000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,19,0.842000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,0,0.834000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,1,0.875000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,2,0.800000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,3,0.841000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,4,0.806000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,5,0.796000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,6,0.798000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,7,0.792000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,8,0.797000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,9,0.865000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,10,0.788000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,11,0.785000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,12,0.806000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,13,0.796000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,14,0.797000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,15,0.858000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,16,1.843000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,17,0.808000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,18,0.806000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,19,0.790000,set0,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,0,36.656000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,1,36.886000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,2,36.020000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,3,36.834000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,4,36.546000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,5,36.403000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,6,36.800000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,7,36.376000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,8,36.531000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,9,36.539000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,10,36.296000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,11,36.068000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,12,35.946000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,13,36.284000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,14,36.419000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,15,36.582000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,16,36.813000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,17,37.020000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,18,36.071000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,1,19,36.520000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,0,18.785000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,1,18.739000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,2,18.831000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,3,18.595000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,4,18.668000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,5,18.789000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,6,18.545000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,7,18.441000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,8,18.526000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,9,18.486000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,10,18.551000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,11,18.611000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,12,18.614000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,13,18.566000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,14,18.400000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,15,18.448000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,16,18.389000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,17,18.467000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,18,18.485000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,2,19,18.685000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,0,9.774000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,1,9.707000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,2,9.680000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,3,9.529000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,4,9.638000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,5,9.635000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,6,9.573000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,7,9.584000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,8,9.571000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,9,9.809000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,10,9.626000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,11,9.561000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,12,9.665000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,13,9.723000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,14,9.596000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,15,9.812000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,16,9.839000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,17,9.627000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,18,9.629000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,4,19,9.583000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,0,8.475000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,1,8.452000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,2,8.463000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,3,9.249000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,4,8.486000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,5,8.516000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,6,8.459000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,7,8.476000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,8,8.433000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,9,8.396000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,10,8.387000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,11,8.438000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,12,8.456000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,13,8.428000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,14,8.473000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,15,9.119000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,16,8.679000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,17,8.560000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,18,9.020000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,8,19,9.094000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,0,2.689000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,1,2.692000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,2,2.753000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,3,2.698000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,4,2.736000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,5,2.696000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,6,2.702000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,7,2.694000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,8,2.690000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,9,2.782000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,10,2.666000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,11,2.654000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,12,2.657000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,13,2.700000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,14,2.665000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,15,2.663000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,16,2.636000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,17,2.670000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,18,2.680000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,16,19,2.658000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,0,2.529000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,1,2.486000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,2,2.496000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,3,2.478000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,4,2.502000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,5,2.576000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,6,2.488000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,7,2.538000,set1,flang-openmp,mimalloc
