kernel,mode,nnr,ngmt,threads,rep,ms,inputs,lane,alloc,deck_rep
newdxx_g,BaO_nat002,64000,18643,8,15,5.779000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,8,16,5.678000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,8,17,5.709000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,8,18,5.703000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,8,19,5.706000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,0,5.852000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,1,5.790000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,2,5.778000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,3,5.796000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,4,5.784000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,5,5.801000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,6,5.782000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,7,5.766000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,8,5.757000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,9,5.803000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,10,5.758000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,11,5.707000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,12,5.682000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,13,7.896000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,14,5.986000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,15,5.760000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,16,5.750000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,17,5.735000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,18,5.727000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,16,19,5.751000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,0,5.853000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,1,5.822000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,2,5.843000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,3,5.979000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,4,5.840000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,5,5.798000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,6,5.778000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,7,5.851000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,8,5.858000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,9,5.846000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,10,5.761000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,11,5.787000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,12,5.751000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,13,8.251000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,14,5.693000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,15,5.998000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,16,5.772000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,17,5.809000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,18,5.806000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,32,19,5.789000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,0,5.879000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,1,5.898000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,2,5.874000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,3,5.834000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,4,5.898000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,5,5.935000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,6,5.964000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,7,5.818000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,8,5.884000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,9,5.801000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,10,5.841000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,11,5.786000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,12,6.405000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,13,7.868000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,14,5.942000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,15,5.825000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,16,5.801000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,17,6.015000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,18,5.821000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,19,5.845000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,0,5.951000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,1,5.921000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,2,5.868000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,3,5.898000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,4,5.961000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,5,5.870000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,6,5.962000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,7,5.850000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,8,5.909000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,9,5.815000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,10,5.833000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,11,7.551000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,12,6.784000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,13,5.845000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,14,6.132000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,15,5.830000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,16,5.939000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,17,5.982000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,18,5.821000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,19,5.796000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,1,0,384.131000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,1,378.641000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,2,380.782000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,3,378.286000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,4,381.727000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,5,377.264000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,6,379.683000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,7,376.745000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,8,379.612000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,9,376.626000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,10,380.957000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,11,382.168000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,12,376.673000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,13,381.990000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,14,379.674000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,15,380.623000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,16,378.389000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,17,378.385000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,18,379.152000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,19,376.867000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,0,206.870000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,1,204.719000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,2,205.566000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,3,203.772000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,4,204.373000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,5,205.526000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,6,205.465000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,7,205.223000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,8,204.912000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,9,206.039000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,10,205.307000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,11,204.396000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,12,204.123000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,13,205.795000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,14,206.027000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,15,204.837000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,16,205.075000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,17,206.079000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,18,205.918000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,19,205.611000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,0,103.872000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,1,104.157000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,2,104.952000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,3,104.630000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,4,104.526000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,5,104.544000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,6,103.275000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,7,104.001000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,8,103.359000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,9,103.380000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,10,103.624000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,11,103.742000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,12,103.324000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,13,103.935000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,14,104.336000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,15,103.630000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,16,103.838000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,17,103.795000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,18,104.557000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,19,104.643000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,0,53.610000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,1,52.172000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,2,53.456000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,3,52.104000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,4,53.660000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,5,52.519000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,6,53.571000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,7,52.330000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,8,52.722000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,9,52.231000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,10,52.914000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,11,52.432000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,12,52.856000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,13,52.158000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,14,52.714000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,15,52.325000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,16,52.969000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,17,52.682000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,18,52.873000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,19,52.717000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,0,27.181000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,1,26.952000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,2,27.333000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,3,28.151000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,4,27.106000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,5,27.102000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,6,27.437000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,7,28.085000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,8,27.340000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,9,26.997000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,10,27.039000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,11,29.298000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,12,26.921000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,13,27.105000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,14,27.503000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,15,28.907000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,16,26.991000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,17,27.189000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,18,27.700000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,19,27.634000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,0,14.409000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,1,14.461000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,2,14.487000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,3,15.836000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,4,14.549000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,5,14.425000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,6,14.561000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,7,14.312000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,8,14.331000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,9,14.394000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,10,15.505000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,11,14.733000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,12,14.539000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,13,14.327000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,14,14.560000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,15,14.381000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,16,14.416000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,17,15.203000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,18,14.706000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,19,14.428000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,64,0,7.825000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,64,1,7.234000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,64,2,7.517000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,64,3,7.392000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,64,4,7.391000,set0_rep64,original-openmp,mimalloc,64
