kernel,mode,nnr,ngmt,threads,rep,ms,inputs,lane,alloc,deck_rep
newdxx_g,BaO_nat002,64000,18643,2,18,329.249000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,2,19,326.999000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,0,167.753000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,1,166.062000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,2,164.789000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,3,166.596000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,4,164.224000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,5,165.156000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,6,165.393000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,7,165.597000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,8,166.857000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,9,165.215000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,10,166.089000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,11,166.412000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,12,165.814000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,13,164.991000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,14,165.707000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,15,164.582000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,16,164.798000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,17,162.001000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,18,162.921000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,4,19,164.821000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,0,82.670000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,1,82.492000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,2,80.783000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,3,79.118000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,4,79.241000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,5,79.188000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,6,79.271000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,7,79.501000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,8,78.896000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,9,79.077000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,10,79.190000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,11,79.279000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,12,79.208000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,13,79.491000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,14,79.268000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,15,78.840000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,16,78.868000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,17,79.085000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,18,79.015000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,8,19,79.364000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,0,45.042000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,1,45.159000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,2,45.298000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,3,44.575000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,4,44.785000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,5,44.767000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,6,44.581000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,7,45.080000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,8,45.187000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,9,45.072000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,10,45.269000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,11,45.586000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,12,44.940000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,13,45.361000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,14,45.558000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,15,44.929000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,16,44.886000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,17,44.943000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,18,44.741000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,16,19,44.723000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,0,27.017000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,1,26.959000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,2,27.639000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,3,27.197000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,4,27.712000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,5,27.501000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,6,27.165000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,7,26.956000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,8,26.807000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,9,26.938000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,10,26.899000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,11,26.950000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,12,26.718000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,13,27.049000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,14,26.704000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,15,26.902000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,16,27.115000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,17,26.848000,set0_rep72,flang-openmp,mimalloc,72
newdxx_g,BaO_nat002,64000,18643,32,18,26.945000,set0_rep72,flang-openmp,mimalloc,72
