kernel,mode,nnr,ngmt,threads,rep,ms,inputs,lane,alloc
newdxx_g,BaO_nat002,64000,18643,64,18,8.307000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,19,8.422000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,0,8.488000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,1,8.618000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,2,8.476000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,3,8.569000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,4,8.470000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,5,8.420000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,6,8.453000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,7,8.436000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,8,8.505000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,9,8.511000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,10,8.454000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,11,8.701000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,12,8.422000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,13,8.263000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,14,8.466000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,15,8.434000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,16,8.438000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,17,8.461000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,18,8.419000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,19,8.358000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,0,36.051000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,1,35.246000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,2,35.001000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,3,35.166000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,4,35.308000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,5,35.635000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,6,36.211000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,7,35.692000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,8,35.658000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,9,35.338000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,10,35.730000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,11,35.543000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,12,35.575000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,13,35.786000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,14,35.983000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,15,36.764000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,16,35.562000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,17,36.814000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,18,35.759000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,19,35.948000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,0,32.127000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,1,32.468000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,2,32.308000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,3,32.264000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,4,32.398000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,5,33.565000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,6,32.179000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,7,32.526000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,8,32.825000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,9,32.812000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,10,32.372000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,11,33.494000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,12,32.338000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,13,32.431000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,14,32.742000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,15,32.437000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,16,32.826000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,17,34.220000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,18,32.547000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,19,32.493000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,0,29.902000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,1,29.169000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,2,29.436000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,3,29.264000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,4,29.203000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,5,29.630000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,6,29.572000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,7,29.648000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,8,29.589000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,9,29.461000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,10,29.574000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,11,29.450000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,12,29.645000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,13,29.637000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,14,29.644000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,15,29.385000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,16,29.412000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,17,30.266000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,18,30.173000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,19,29.514000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,0,25.114000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,1,25.132000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,2,24.991000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,3,25.573000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,4,25.175000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,5,25.047000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,6,25.205000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,7,25.017000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,8,24.991000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,9,24.706000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,10,24.936000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,11,25.162000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,12,24.862000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,13,25.291000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,14,24.929000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,15,25.099000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,16,25.089000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,17,25.690000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,18,25.671000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,19,24.934000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,0,15.457000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,1,15.715000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,2,15.527000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,3,15.280000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,4,15.518000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,5,15.358000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,6,15.331000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,7,15.252000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,8,15.125000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,9,15.619000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,10,15.650000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,11,15.976000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,12,14.990000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,13,15.768000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,14,15.395000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,15,15.076000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,16,15.505000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,17,15.533000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,18,14.973000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,19,15.723000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,0,25.926000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,1,25.647000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,2,25.736000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,3,25.359000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,4,25.413000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,5,25.192000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,6,25.315000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,7,26.558000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,8,27.139000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,9,25.407000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,10,25.446000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,11,25.192000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,12,25.592000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,13,25.366000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,14,35.830000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,15,25.041000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,16,25.440000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,17,25.368000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,18,24.964000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,19,35.808000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,0,16.179000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,1,15.631000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,2,15.876000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,3,16.036000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,4,15.334000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,5,15.585000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,6,15.636000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,7,15.452000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,8,15.522000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,9,15.431000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,10,15.819000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,11,15.601000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,12,15.687000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,13,15.496000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,14,15.825000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,15,15.569000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,16,15.601000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,17,15.513000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,18,15.233000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,19,15.589000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,0,15.922000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,1,15.619000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,2,15.806000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,3,15.721000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,4,16.223000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,5,15.685000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,6,15.506000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,7,15.458000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,8,15.699000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,9,15.446000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,10,16.021000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,11,15.328000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,12,15.338000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,13,15.661000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,14,15.608000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,15,15.725000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,16,15.625000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,17,15.618000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,18,15.610000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,19,15.595000,set0,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,0,36.858000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,1,36.810000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,2,36.610000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,3,36.695000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,4,36.555000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,5,36.551000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,6,36.428000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,7,36.536000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,8,36.618000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,9,36.910000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,10,36.429000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,11,36.454000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,12,36.642000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,13,36.865000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,14,36.775000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,15,36.642000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,16,36.901000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,17,36.565000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,18,36.984000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,1,19,36.762000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,0,32.545000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,1,32.150000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,2,32.488000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,3,33.475000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,4,33.107000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,5,33.116000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,6,32.110000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,7,32.322000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,8,32.554000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,9,32.409000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,10,32.506000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,11,32.222000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,12,32.550000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,13,32.127000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,14,32.764000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,15,32.764000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,16,32.684000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,17,32.592000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,18,32.426000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,2,19,32.559000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,0,30.253000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,1,30.536000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,2,30.095000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,3,30.183000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,4,30.034000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,5,30.395000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,6,30.112000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,7,30.404000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,8,30.170000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,9,30.688000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,10,30.375000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,11,30.181000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,12,30.226000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,13,30.723000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,14,30.791000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,15,30.541000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,16,30.392000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,17,30.360000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,18,30.146000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,4,19,30.183000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,0,25.242000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,1,24.908000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,2,25.023000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,3,25.111000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,4,25.273000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,5,25.638000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,6,25.159000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,7,25.359000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,8,25.220000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,9,25.007000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,10,24.998000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,11,25.150000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,12,24.936000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,13,25.423000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,14,24.785000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,15,24.778000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,16,25.462000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,17,25.128000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,18,24.908000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,8,19,24.964000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,0,15.226000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,1,15.583000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,2,15.187000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,3,15.430000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,4,15.508000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,5,15.529000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,6,15.249000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,7,15.590000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,8,15.296000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,9,15.321000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,10,15.120000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,11,15.392000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,12,15.440000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,13,15.320000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,14,15.448000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,15,15.057000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,16,15.437000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,17,15.482000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,18,15.432000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,16,19,15.318000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,0,26.098000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,1,26.160000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,2,25.411000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,3,25.584000,set1,flang-openmp,mimalloc
