kernel,mode,nnr,ngmt,threads,rep,ms,inputs,lane,alloc,deck_rep
newdxx_g,BaO_nat002,64000,18643,64,7,5.727000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,8,5.789000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,9,5.774000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,10,5.809000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,11,5.956000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,12,5.764000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,13,6.012000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,14,5.744000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,15,5.780000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,16,5.747000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,17,5.850000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,18,5.879000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,64,19,5.773000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,0,5.918000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,1,5.872000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,2,5.771000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,3,5.939000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,4,5.796000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,5,7.341000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,6,5.790000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,7,5.663000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,8,5.888000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,9,5.708000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,10,5.718000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,11,6.349000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,12,5.750000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,13,5.791000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,14,5.720000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,15,7.410000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,16,5.884000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,17,5.723000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,18,5.686000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,72,19,5.721000,set0,original-openmp,mimalloc,1
newdxx_g,BaO_nat002,64000,18643,1,0,371.237000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,1,368.633000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,2,366.268000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,3,366.696000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,4,369.913000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,5,367.420000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,6,367.654000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,7,369.078000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,8,368.395000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,9,367.944000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,10,366.560000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,11,367.494000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,12,368.501000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,13,367.029000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,14,366.933000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,15,367.984000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,16,367.734000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,17,365.559000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,18,367.501000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,1,19,366.965000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,0,199.857000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,1,200.479000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,2,199.629000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,3,199.988000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,4,199.551000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,5,199.272000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,6,198.973000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,7,198.813000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,8,199.558000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,9,198.934000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,10,199.886000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,11,199.547000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,12,201.321000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,13,199.322000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,14,198.804000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,15,199.612000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,16,200.958000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,17,200.457000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,18,198.729000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,2,19,199.236000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,0,99.314000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,1,100.020000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,2,100.308000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,3,100.824000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,4,100.491000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,5,100.713000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,6,100.210000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,7,99.956000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,8,100.834000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,9,100.403000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,10,99.944000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,11,99.994000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,12,100.001000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,13,100.009000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,14,100.559000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,15,100.698000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,16,100.762000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,17,100.094000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,18,100.201000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,4,19,100.737000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,0,51.199000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,1,51.074000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,2,51.024000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,3,50.530000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,4,50.717000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,5,50.804000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,6,50.763000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,7,50.662000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,8,50.631000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,9,50.995000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,10,50.963000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,11,50.847000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,12,50.862000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,13,50.864000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,14,50.800000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,15,50.715000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,16,51.080000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,17,50.685000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,18,50.600000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,8,19,50.813000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,0,26.150000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,1,25.937000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,2,25.932000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,3,25.959000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,4,25.974000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,5,25.967000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,6,25.992000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,7,25.929000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,8,26.142000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,9,26.089000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,10,26.008000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,11,26.035000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,12,26.050000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,13,25.982000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,14,25.952000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,15,26.028000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,16,26.318000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,17,26.152000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,18,26.234000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,16,19,26.014000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,0,14.040000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,1,13.971000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,2,13.833000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,3,13.848000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,4,14.083000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,5,13.986000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,6,14.015000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,7,13.958000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,8,13.933000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,9,13.962000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,10,13.979000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,11,13.894000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,12,13.937000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,13,14.079000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,14,13.944000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,15,13.961000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,16,13.847000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,17,13.986000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,18,13.912000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,32,19,13.839000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,64,0,7.420000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,64,1,8.358000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,64,2,7.438000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,64,3,7.475000,set0_rep64,original-openmp,mimalloc,64
newdxx_g,BaO_nat002,64000,18643,64,4,7.563000,set0_rep64,original-openmp,mimalloc,64
